1/17/2018 12:00,37.89
1/17/2018 13:00,38.73
1/17/2018 14:00,38.95
1/17/2018 15:00,38.7
1/17/2018 16:00,37.44
1/17/2018 17:00,36.97
1/17/2018 18:00,37.08
1/17/2018 19:00,36.9
1/17/2018 20:00,36.07
1/17/2018 21:00,36.82
1/17/2018 22:00,37.09
1/17/2018 23:00,37.29
1/18/2018 00:00,37.36
1/18/2018 01:00,37.74
1/18/2018 02:00,38.12
1/18/2018 03:00,38.35
1/18/2018 04:00,38.52
1/18/2018 05:00,38.93
1/18/2018 06:00,39.65
1/18/2018 07:00,39.31
1/18/2018 08:00,41.23
1/18/2018 09:00,43.11
1/18/2018 10:00,44.47
1/18/2018 11:00,46.36
1/18/2018 12:00,48.04
1/18/2018 13:00,48.88
1/18/2018 14:00,49.17
1/18/2018 15:00,49.08
1/18/2018 16:00,47.79
1/18/2018 17:00,47.68
1/18/2018 18:00,47.79
1/18/2018 19:00,47.84
1/18/2018 20:00,47.97
1/18/2018 21:00,47.5
1/18/2018 22:00,46.94
1/18/2018 23:00,46.56
1/19/2018 00:00,45.45
1/19/2018 01:00,43.81
1/19/2018 02:00,41.94
1/19/2018 03:00,41.22
1/19/2018 04:00,40.78
1/19/2018 05:00,40.28
1/19/2018 06:00,39.6
1/19/2018 07:00,39.13
1/19/2018 08:00,38.75
1/19/2018 09:00,39.81
1/19/2018 10:00,40.48
1/19/2018 11:00,40.51
1/19/2018 12:00,42.4
1/19/2018 13:00,43.99
1/19/2018 14:00,43.23
1/19/2018 15:00,41.88
1/19/2018 16:00,41.29
1/19/2018 17:00,40.77
1/19/2018 18:00,39.34
1/19/2018 19:00,38.05
1/19/2018 20:00,37.18
1/19/2018 21:00,37.38
1/19/2018 22:00,36.82
1/19/2018 23:00,36.88
1/20/2018 00:00,37.33
1/20/2018 01:00,37.27
1/20/2018 02:00,37.11
1/20/2018 03:00,36.52
1/20/2018 04:00,36.61
1/20/2018 05:00,36.14
1/20/2018 06:00,36.23
1/20/2018 07:00,36.93
1/20/2018 08:00,38.39
1/20/2018 09:00,39.67
1/20/2018 10:00,40.19
1/20/2018 11:00,41
1/20/2018 12:00,42.73
1/20/2018 13:00,41.52
1/20/2018 14:00,41.88
1/20/2018 15:00,41.58
1/20/2018 16:00,41.5
1/20/2018 17:00,45.64
1/20/2018 18:00,46.27
1/20/2018 19:00,45.97
1/20/2018 20:00,45.09
1/20/2018 21:00,44.02
1/20/2018 22:00,42.51
1/20/2018 23:00,41.22
1/21/2018 00:00,40.48
1/21/2018 01:00,39.15
1/21/2018 02:00,38.14
1/21/2018 03:00,38.1
1/21/2018 04:00,37.98
1/21/2018 05:00,37.65
1/21/2018 06:00,37.56
1/21/2018 07:00,37.18
1/21/2018 08:00,37.83
1/21/2018 09:00,38.68
1/21/2018 10:00,40.01
1/21/2018 11:00,41.23
1/21/2018 12:00,41.45
1/21/2018 13:00,41.56
1/21/2018 14:00,41.67
1/21/2018 15:00,42.33
1/21/2018 16:00,41.76
1/21/2018 17:00,41.22
1/21/2018 18:00,41.14
1/21/2018 19:00,41.14
1/21/2018 20:00,40.96
1/21/2018 21:00,39.63
1/21/2018 22:00,39.29
1/21/2018 23:00,39.25
1/22/2018 00:00,40.41
1/22/2018 01:00,44.71
1/22/2018 02:00,47.26
1/22/2018 03:00,47.86
1/22/2018 04:00,48.52
1/22/2018 05:00,48.81
1/22/2018 06:00,49.08
1/22/2018 07:00,49.06
1/22/2018 08:00,49.5
1/22/2018 09:00,49.71
1/22/2018 10:00,50.16
1/22/2018 11:00,50.31
1/22/2018 12:00,52.2
1/22/2018 13:00,54.05
1/22/2018 14:00,53.51
1/22/2018 15:00,52.97
1/22/2018 16:00,45.81
1/22/2018 17:00,46.6
1/22/2018 18:00,46.29
1/22/2018 19:00,45.54
1/22/2018 20:00,46.76
1/22/2018 21:00,46.72
1/22/2018 22:00,46.26
1/22/2018 23:00,46.13
1/23/2018 00:00,43.38
1/23/2018 01:00,43.21
1/23/2018 02:00,44.8
1/23/2018 03:00,42.26
1/23/2018 04:00,41.88
1/23/2018 05:00,42.08
1/23/2018 06:00,42.53
1/23/2018 07:00,41.16
1/23/2018 08:00,41.13
1/23/2018 09:00,44.58
1/23/2018 10:00,48.33
1/23/2018 11:00,50.11
1/23/2018 12:00,46.98
1/23/2018 13:00,47.46
1/23/2018 14:00,48.11
1/23/2018 15:00,48.04
1/23/2018 16:00,46.96
1/23/2018 17:00,45.55
1/23/2018 18:00,44.73
1/23/2018 19:00,45.23
1/23/2018 20:00,43.88
1/23/2018 21:00,42.93
1/23/2018 22:00,43.47
1/23/2018 23:00,42.96
1/24/2018 00:00,43.29
1/24/2018 01:00,44.56
1/24/2018 02:00,45.52
1/24/2018 03:00,46.27
1/24/2018 04:00,46.09
1/24/2018 05:00,45.16
1/24/2018 06:00,44.06
1/24/2018 07:00,43.79
1/24/2018 08:00,43.7
1/24/2018 09:00,44.76
1/24/2018 10:00,48.65
1/24/2018 11:00,52.34
1/24/2018 12:00,54.12
1/24/2018 13:00,56.35
1/24/2018 14:00,58.66
1/24/2018 15:00,58.37
1/24/2018 16:00,54.43
1/24/2018 17:00,50.67
1/24/2018 18:00,49.82
1/24/2018 19:00,50.14
1/24/2018 20:00,50.49
1/24/2018 21:00,50.23
1/24/2018 22:00,50.23
1/24/2018 23:00,49.8
1/25/2018 00:00,49.33
1/25/2018 01:00,48.11
1/25/2018 02:00,46.11
1/25/2018 03:00,44.92
1/25/2018 04:00,44.51
1/25/2018 05:00,43.97
1/25/2018 06:00,44.02
1/25/2018 07:00,44.04
1/25/2018 08:00,45.54
1/25/2018 09:00,47.52
1/25/2018 10:00,49.23
1/25/2018 11:00,51.58
1/25/2018 12:00,51.48
1/25/2018 13:00,52.45
1/25/2018 14:00,54.34
1/25/2018 15:00,56.77
1/25/2018 16:00,56.07
1/25/2018 17:00,51.71
1/25/2018 18:00,50.56
1/25/2018 19:00,51.1
1/25/2018 20:00,49.37
1/25/2018 21:00,46.98
1/25/2018 22:00,45.97
1/25/2018 23:00,45.23
1/26/2018 00:00,45.45
1/26/2018 01:00,44.42
1/26/2018 02:00,43.79
1/26/2018 03:00,44.19
1/26/2018 04:00,44.51
1/26/2018 05:00,44.51
1/26/2018 06:00,43.86
1/26/2018 07:00,44.02
1/26/2018 08:00,43.36
1/26/2018 09:00,44.56
1/26/2018 10:00,45.28
1/26/2018 11:00,45.61
1/26/2018 12:00,45.77
1/26/2018 13:00,45.84
1/26/2018 14:00,46.6
1/26/2018 15:00,46.96
1/26/2018 16:00,46.8
1/26/2018 17:00,45.59
1/26/2018 18:00,44.8
1/26/2018 19:00,43.77
1/26/2018 20:00,43.2
1/26/2018 21:00,43.18
1/26/2018 22:00,42.73
1/26/2018 23:00,42.49
1/27/2018 00:00,42.53
1/27/2018 01:00,42.19
1/27/2018 02:00,41.99
1/27/2018 03:00,41.92
1/27/2018 04:00,41.94
1/27/2018 05:00,41.85
1/27/2018 06:00,41.5
1/27/2018 07:00,41.63
1/27/2018 08:00,42.31
1/27/2018 09:00,44.02
1/27/2018 10:00,46.44
1/27/2018 11:00,48.04
1/27/2018 12:00,48.47
1/27/2018 13:00,48.6
1/27/2018 14:00,49.15
1/27/2018 15:00,49.5
1/27/2018 16:00,48.79
1/27/2018 17:00,48.04
1/27/2018 18:00,47.62
1/27/2018 19:00,47.32
1/27/2018 20:00,47.01
1/27/2018 21:00,46.06
1/27/2018 22:00,43.07
1/27/2018 23:00,40.93
1/28/2018 00:00,39.9
1/28/2018 01:00,39.06
1/28/2018 02:00,39.04
1/28/2018 03:00,37.44
1/28/2018 04:00,36.7
1/28/2018 05:00,36.05
1/28/2018 06:00,36.36
1/28/2018 07:00,36.84
1/28/2018 08:00,37.35
1/28/2018 09:00,40.87
1/28/2018 10:00,46.08
1/28/2018 11:00,49.06
1/28/2018 12:00,48.79
1/28/2018 13:00,49.64
1/28/2018 14:00,49.93
1/28/2018 15:00,50.88
1/28/2018 16:00,49.6
1/28/2018 17:00,48
1/28/2018 18:00,46.94
1/28/2018 19:00,46.15
1/28/2018 20:00,45.43
1/28/2018 21:00,44.74
1/28/2018 22:00,43.14
1/28/2018 23:00,43.68
1/29/2018 00:00,43.95
1/29/2018 01:00,42.57
1/29/2018 02:00,41.86
1/29/2018 03:00,41.88
1/29/2018 04:00,41.54
1/29/2018 05:00,40.55
1/29/2018 06:00,39.47
1/29/2018 07:00,38.68
1/29/2018 08:00,39.33
1/29/2018 09:00,43.14
1/29/2018 10:00,47.59
1/29/2018 11:00,49.32
1/29/2018 12:00,50.54
1/29/2018 13:00,50.99
1/29/2018 14:00,50.52
1/29/2018 15:00,49.62
1/29/2018 16:00,47.91
1/29/2018 17:00,45.75
1/29/2018 18:00,44.62
1/29/2018 19:00,43.72
1/29/2018 20:00,43.11
1/29/2018 21:00,42.49
1/29/2018 22:00,42.28
1/29/2018 23:00,42.48
1/30/2018 00:00,43.05
1/30/2018 01:00,42.55
1/30/2018 02:00,41.23
1/30/2018 03:00,41.29
1/30/2018 04:00,41.18
1/30/2018 05:00,41.76
1/30/2018 06:00,41.9
1/30/2018 07:00,42.06
1/30/2018 08:00,43.36
1/30/2018 09:00,45.84
1/30/2018 10:00,49.35
1/30/2018 11:00,51.22
1/30/2018 12:00,50.81
1/30/2018 13:00,51.42
1/30/2018 14:00,51.66
1/30/2018 15:00,51.28
1/30/2018 16:00,50.83
1/30/2018 17:00,49.48
1/30/2018 18:00,48.58
1/30/2018 19:00,47.25
1/30/2018 20:00,46.26
1/30/2018 21:00,45.07
1/30/2018 22:00,43.29
1/30/2018 23:00,42.21
1/31/2018 00:00,42.44
1/31/2018 01:00,41.58
1/31/2018 02:00,40.78
1/31/2018 03:00,40.51
1/31/2018 04:00,40.03
1/31/2018 05:00,41.09
1/31/2018 06:00,40.32
1/31/2018 07:00,39.09
1/31/2018 08:00,40.24
1/31/2018 09:00,44.31
1/31/2018 10:00,49.28
1/31/2018 11:00,50.7
1/31/2018 12:00,53.44
1/31/2018 13:00,55.29
1/31/2018 14:00,55.24
1/31/2018 15:00,55.13
1/31/2018 16:00,54.32
1/31/2018 17:00,51.49
1/31/2018 18:00,51.1
1/31/2018 19:00,52.29
1/31/2018 20:00,50.31
1/31/2018 21:00,48.34
1/31/2018 22:00,47.41
1/31/2018 23:00,45.23
2/1/2018 00:00,44.15
2/1/2018 01:00,43.99
2/1/2018 02:00,43.12
2/1/2018 03:00,43.25
2/1/2018 04:00,41.23
2/1/2018 05:00,40.23
2/1/2018 06:00,37.06
2/1/2018 07:00,36.41
2/1/2018 08:00,37.72
2/1/2018 09:00,39.88
2/1/2018 10:00,41.36
2/1/2018 11:00,42.69
2/1/2018 12:00,43.56
2/1/2018 13:00,44.1
2/1/2018 14:00,43.72
2/1/2018 15:00,43.41
2/1/2018 16:00,42.35
2/1/2018 17:00,40.78
2/1/2018 18:00,40.26
2/1/2018 19:00,39.83
2/1/2018 20:00,39.54
2/1/2018 21:00,35.64
2/1/2018 22:00,34.77
2/1/2018 23:00,33.82
2/2/2018 00:00,33.15
2/2/2018 01:00,32.38
2/2/2018 02:00,31.57
2/2/2018 03:00,31.75
2/2/2018 04:00,32.09
2/2/2018 05:00,32.32
2/2/2018 06:00,31.59
2/2/2018 07:00,31.26
2/2/2018 08:00,33.04
2/2/2018 09:00,35.98
2/2/2018 10:00,37.63
2/2/2018 11:00,39.24
2/2/2018 12:00,41.34
2/2/2018 13:00,41.45
2/2/2018 14:00,41.88
2/2/2018 15:00,41.11
2/2/2018 16:00,40.62
2/2/2018 17:00,37.99
2/2/2018 18:00,36.12
2/2/2018 19:00,34.36
2/2/2018 20:00,33.26
2/2/2018 21:00,32.56
2/2/2018 22:00,32.43
2/2/2018 23:00,32.36
2/3/2018 00:00,33.44
2/3/2018 01:00,33.35
2/3/2018 02:00,33.71
2/3/2018 03:00,34.07
2/3/2018 04:00,33.57
2/3/2018 05:00,33.26
2/3/2018 06:00,32.59
2/3/2018 07:00,32.85
2/3/2018 08:00,33.6
2/3/2018 09:00,35.33
2/3/2018 10:00,36.19
2/3/2018 11:00,37.6
2/3/2018 12:00,39.36
2/3/2018 13:00,40.1
2/3/2018 14:00,40.08
2/3/2018 15:00,39.69
2/3/2018 16:00,39.09
2/3/2018 17:00,36.61
2/3/2018 18:00,35.11
2/3/2018 19:00,34
2/3/2018 20:00,33.64
2/3/2018 21:00,33.24
2/3/2018 22:00,32.79
2/3/2018 23:00,32.79
2/4/2018 00:00,33.4
2/4/2018 01:00,33.73
2/4/2018 02:00,34.25
2/4/2018 03:00,34.18
2/4/2018 04:00,33.66
2/4/2018 05:00,32.79
2/4/2018 06:00,32.16
2/4/2018 07:00,31.84
2/4/2018 08:00,33.35
2/4/2018 09:00,35.92
2/4/2018 10:00,38.25
2/4/2018 11:00,40.91
2/4/2018 12:00,41.32
2/4/2018 13:00,42.28
2/4/2018 14:00,42.76
2/4/2018 15:00,42.64
2/4/2018 16:00,41.86
2/4/2018 17:00,39.34
2/4/2018 18:00,34.34
2/4/2018 19:00,33.22
2/4/2018 20:00,32.43
2/4/2018 21:00,32.45
2/4/2018 22:00,32.45
2/4/2018 23:00,32.34
2/5/2018 00:00,32.41
2/5/2018 01:00,32.58
2/5/2018 02:00,32.54
2/5/2018 03:00,32.56
2/5/2018 04:00,32.54
2/5/2018 05:00,32.58
2/5/2018 06:00,32.58
2/5/2018 07:00,32.31
2/5/2018 08:00,33.3
2/5/2018 09:00,36.45
2/5/2018 10:00,39.49
2/5/2018 11:00,41.77
2/5/2018 12:00,44.62
2/5/2018 13:00,47.01
2/5/2018 14:00,46.15
2/5/2018 15:00,46.36
2/5/2018 16:00,46.02
2/5/2018 17:00,44.06
2/5/2018 18:00,43.16
2/5/2018 19:00,40.24
2/5/2018 20:00,38.25
2/5/2018 21:00,36.59
2/5/2018 22:00,37.31
2/5/2018 23:00,37.02
2/6/2018 00:00,36.39
2/6/2018 01:00,35.06
2/6/2018 02:00,33.91
2/6/2018 03:00,32.74
2/6/2018 04:00,32.43
2/6/2018 05:00,32.49
2/6/2018 06:00,32.54
2/6/2018 07:00,32.72
2/6/2018 08:00,34.27
2/6/2018 09:00,36.72
2/6/2018 10:00,39.88
2/6/2018 11:00,42.39
2/6/2018 12:00,43.63
2/6/2018 13:00,45.68
2/6/2018 14:00,46.51
2/6/2018 15:00,46.47
2/6/2018 16:00,45.28
2/6/2018 17:00,41.59
2/6/2018 18:00,39.49
2/6/2018 19:00,38.71
2/6/2018 20:00,38.25
2/6/2018 21:00,37.76
2/6/2018 22:00,37.17
2/6/2018 23:00,36.9
2/7/2018 00:00,36.54
2/7/2018 01:00,35.78
2/7/2018 02:00,34.3
2/7/2018 03:00,34.03
2/7/2018 04:00,33.46
2/7/2018 05:00,33.62
2/7/2018 06:00,33.62
2/7/2018 07:00,33.37
2/7/2018 08:00,34.88
2/7/2018 09:00,36.61
2/7/2018 10:00,37.78
2/7/2018 11:00,38.84
2/7/2018 12:00,37.35
2/7/2018 13:00,37.78
2/7/2018 14:00,38.14
2/7/2018 15:00,38.16
2/7/2018 16:00,37.15
2/7/2018 17:00,35.73
2/7/2018 18:00,34.34
2/7/2018 19:00,33.64
2/7/2018 20:00,33.8
2/7/2018 21:00,34.52
2/7/2018 22:00,35.04
2/7/2018 23:00,35.55
2/8/2018 00:00,35.08
2/8/2018 01:00,34.57
2/8/2018 02:00,34.66
2/8/2018 03:00,33.8
2/8/2018 04:00,31.82
2/8/2018 05:00,31.08
2/8/2018 06:00,31.06
2/8/2018 07:00,29.7
2/8/2018 08:00,30.11
2/8/2018 09:00,33.08
2/8/2018 10:00,36.1
2/8/2018 11:00,38.52
2/8/2018 12:00,41.07
2/8/2018 13:00,41.58
2/8/2018 14:00,41.83
2/8/2018 15:00,41.7
2/8/2018 16:00,41.22
2/8/2018 17:00,38.89
2/8/2018 18:00,36.79
2/8/2018 19:00,35.49
2/8/2018 20:00,35.17
2/8/2018 21:00,33.15
